step,epoch,lossD,lossG,sec_per_step
1,1,0.946637,2.686546,0.0314
2,1,0.116714,6.758682,0.0389
3,1,0.029929,7.205031,0.0382
4,1,0.013947,7.138523,0.0366
5,1,0.006726,7.012573,0.0355
6,1,0.006072,6.885925,0.0348
7,1,0.005710,6.747549,0.0343
8,1,0.005605,6.699238,0.0339
9,1,0.005076,7.020033,0.0338
10,1,0.006710,7.324550,0.0335
11,1,0.005333,7.499318,0.0333
12,1,0.007112,8.389587,0.0331
13,1,0.003159,7.914564,0.0330
14,1,0.005330,8.009554,0.0329
15,1,0.003774,7.876228,0.0328
16,1,0.005657,8.087491,0.0326
17,1,0.003929,7.966263,0.0325
18,1,0.002173,7.871507,0.0326
19,1,0.007089,7.768116,0.0325
20,1,0.001850,7.769738,0.0324
21,1,0.002011,7.810537,0.0323
22,1,0.004904,7.806187,0.0322
23,1,0.003715,8.148057,0.0322
24,1,0.002576,8.135241,0.0321
25,1,0.002549,8.359879,0.0321
26,1,0.002708,8.494503,0.0321
27,1,0.003352,8.982105,0.0320
28,1,0.022290,11.390034,0.0320
29,1,0.010616,10.775814,0.0320
30,1,0.001954,9.430032,0.0320
31,1,0.015225,11.162561,0.0319
32,1,0.009008,10.186256,0.0319
33,1,0.001648,9.511583,0.0319
34,1,0.001842,9.256107,0.0318
35,1,0.002156,9.417421,0.0318
36,1,0.002489,9.135420,0.0318
37,1,0.003039,9.246474,0.0318
38,1,0.004954,9.229802,0.0317
39,1,0.003712,8.846655,0.0317
40,1,0.007630,9.627431,0.0317
41,1,0.004869,8.589514,0.0317
42,1,0.021236,10.745363,0.0317
43,1,0.001957,10.120888,0.0317
44,1,0.000854,9.267221,0.0317
45,1,0.001082,8.399342,0.0317
46,1,0.001456,8.690425,0.0317
47,1,0.001454,8.735212,0.0316
48,1,0.000879,8.493641,0.0316
49,1,0.000710,8.542963,0.0316
50,1,0.001090,8.425570,0.0316
51,1,0.001532,8.507231,0.0316
52,1,0.158688,11.292282,0.0316
53,1,0.000384,9.386445,0.0316
54,1,0.002311,8.310659,0.0316
55,1,0.005534,8.342749,0.0316
56,1,0.004035,7.765158,0.0316
57,1,0.499379,16.089252,0.0316
58,1,0.131839,14.839621,0.0316
59,1,0.000465,12.196871,0.0315
60,1,3.513220,7.622306,0.0315
61,1,0.439925,5.356264,0.0315
62,1,0.130305,7.184828,0.0315
63,1,0.043877,6.888943,0.0315
64,1,0.048395,7.144669,0.0315
65,1,0.076822,6.524623,0.0315
66,1,1.478437,2.988945,0.0315
67,1,0.479928,5.563672,0.0315
68,1,0.082213,7.045480,0.0315
69,1,0.038707,5.795018,0.0315
70,1,0.360065,6.624832,0.0315
71,1,0.182425,4.703765,0.0315
72,1,0.312534,8.322319,0.0314
73,1,0.040491,8.500989,0.0314
74,1,0.029409,7.537127,0.0314
75,1,0.009960,6.771908,0.0314
76,1,0.006467,6.257292,0.0314
77,1,0.006653,6.141330,0.0314
78,1,0.008843,6.009617,0.0314
79,1,0.008718,5.864991,0.0314
80,1,0.012376,5.744087,0.0314
81,1,0.022776,4.910026,0.0314
82,1,0.073511,6.141741,0.0314
83,1,0.119787,5.370595,0.0314
84,1,1.395544,0.155080,0.0314
85,1,2.412005,4.415065,0.0314
86,1,0.581645,2.259540,0.0314
87,1,0.446649,2.928166,0.0314
88,1,0.364086,3.324683,0.0314
89,1,0.239841,3.464148,0.0314
90,1,0.220440,3.954878,0.0314
91,1,0.191492,4.065112,0.0314
92,1,0.249900,3.101246,0.0314
93,1,0.248007,4.148227,0.0314
94,1,0.283875,3.048057,0.0314
95,1,0.410754,1.476908,0.0314
96,1,1.086057,1.484463,0.0314
97,1,0.389001,3.553125,0.0313
98,1,0.242814,3.508185,0.0313
99,1,0.231717,3.137516,0.0313
100,1,0.423761,1.955515,0.0313
101,1,1.423429,0.421999,0.0315
102,1,1.173890,3.255414,0.0315
103,1,0.516616,2.302511,0.0315
104,1,0.380053,2.607958,0.0315
105,1,0.418416,2.803954,0.0316
106,1,0.331921,2.594296,0.0316
107,1,0.287338,3.386627,0.0316
108,1,0.213959,3.574321,0.0316
109,1,0.357203,4.064333,0.0316
110,1,0.232261,2.809866,0.0317
111,1,0.494339,1.800013,0.0317
112,1,1.829563,1.139907,0.0317
113,1,0.826398,3.425811,0.0317
114,1,0.496123,2.561621,0.0317
115,1,0.372181,2.784982,0.0317
116,1,0.367885,2.611050,0.0317
117,1,0.322392,2.778693,0.0317
118,1,0.227405,3.320302,0.0317
119,1,0.233467,3.185697,0.0317
120,1,0.284552,2.817782,0.0317
121,1,0.393923,1.372752,0.0317
122,1,1.503472,0.785520,0.0317
123,1,0.673331,3.868848,0.0317
124,1,0.331077,2.414203,0.0316
125,1,0.277307,3.466167,0.0316
126,1,0.352257,2.437910,0.0316
127,1,0.357085,2.659725,0.0316
128,1,0.377997,2.490732,0.0316
129,1,0.339968,2.891650,0.0316
130,1,0.279393,3.027775,0.0316
131,1,0.208206,3.373027,0.0316
132,1,0.129097,4.172401,0.0316
133,1,0.138662,3.916241,0.0316
134,1,0.116832,3.938130,0.0316
135,1,0.132422,3.844193,0.0316
136,1,0.162240,3.305301,0.0316
137,1,0.392151,0.943407,0.0316
138,1,1.685985,2.269079,0.0316
139,1,0.355169,3.457114,0.0316
140,1,0.279535,3.406441,0.0316
141,1,0.178857,3.781557,0.0316
142,1,0.255252,3.059110,0.0316
143,1,0.949810,1.622250,0.0316
144,1,0.531203,4.692065,0.0316
145,1,0.221043,3.421260,0.0316
146,1,0.238438,3.942933,0.0316
147,1,0.179582,3.340100,0.0316
148,1,0.222171,4.073970,0.0316
149,1,0.183735,3.354152,0.0316
150,1,0.387252,2.479661,0.0316
151,1,0.663502,2.889367,0.0316
152,1,0.212362,4.415965,0.0316
153,1,0.170270,3.530641,0.0316
154,1,0.393043,3.527742,0.0316
155,1,0.387096,3.246640,0.0316
156,1,0.472073,2.343629,0.0315
157,1,1.076083,1.910359,0.0315
158,1,0.390317,4.783451,0.0315
159,1,0.152392,3.500381,0.0315
160,1,0.146152,3.845547,0.0315
161,1,0.176375,3.510168,0.0315
162,1,0.153444,3.756094,0.0315
163,1,0.222176,3.062099,0.0315
164,1,0.283613,3.028683,0.0315
165,1,0.236111,3.127461,0.0315
166,1,0.334603,2.401148,0.0315
167,1,0.475880,2.155137,0.0315
168,1,0.294861,4.170020,0.0315
169,1,0.174892,3.421891,0.0315
170,1,0.251061,3.864433,0.0315
171,1,0.249772,2.732916,0.0315
172,1,0.513537,1.130131,0.0315
173,1,1.331253,1.599521,0.0315
174,1,0.346401,4.335590,0.0315
175,1,0.184366,3.361282,0.0315
176,1,0.149462,4.010165,0.0315
177,1,0.162652,3.354422,0.0315
178,1,0.299296,3.107165,0.0315
179,1,0.329173,2.544298,0.0315
180,1,0.415901,2.508186,0.0315
181,1,0.360110,3.426398,0.0315
182,1,0.186927,3.596466,0.0315
183,1,0.141471,4.041776,0.0315
184,1,0.122580,3.788533,0.0315
185,1,0.235563,2.518818,0.0315
186,1,1.008315,1.189912,0.0315
187,1,0.773287,5.839031,0.0315
188,1,0.306200,2.674751,0.0315
189,1,0.234878,4.177904,0.0315
190,1,0.166123,2.913875,0.0315
191,1,0.518110,2.983500,0.0315
192,1,0.514833,3.371898,0.0315
193,1,0.461865,3.409879,0.0315
194,1,0.368024,3.096363,0.0315
195,1,0.408670,2.487487,0.0315
196,1,0.409791,3.138039,0.0315
197,1,0.232185,4.097807,0.0315
198,1,0.236777,3.543068,0.0315
199,1,0.338341,3.070575,0.0315
200,1,0.603353,1.902901,0.0315
201,1,0.535491,5.024155,0.0316
202,1,0.160319,3.431264,0.0316
203,1,0.262634,4.156394,0.0316
204,1,0.248452,3.322386,0.0316
205,1,1.067457,0.524049,0.0316
206,1,1.648715,4.749873,0.0316
207,1,0.318079,2.744982,0.0316
208,1,0.252443,4.375672,0.0316
209,1,0.200888,3.208970,0.0316
210,1,0.226134,3.626130,0.0316
211,1,0.277867,3.131275,0.0316
212,1,0.316236,3.315184,0.0316
213,1,0.278498,3.252163,0.0316
214,1,0.257014,3.857609,0.0316
215,1,0.257157,2.995199,0.0316
216,1,0.470439,1.788786,0.0316
217,1,0.964057,3.462848,0.0316
218,1,0.274414,3.611820,0.0316
219,1,0.248786,3.997432,0.0316
220,1,0.245120,3.352530,0.0316
221,1,0.284811,3.255047,0.0316
222,1,0.396271,3.763801,0.0316
223,1,0.280734,3.362328,0.0316
224,1,0.236576,3.982970,0.0316
225,1,0.279338,3.274049,0.0316
226,1,0.370404,3.550240,0.0316
227,1,0.294884,3.079839,0.0316
228,1,0.245256,3.847361,0.0316
229,1,0.169119,3.834893,0.0315
230,1,0.234785,4.195065,0.0315
231,1,0.197439,2.827474,0.0315
232,1,0.247465,4.009418,0.0315
233,1,0.175656,4.204434,0.0315
234,1,0.117673,4.385304,0.0315
235,1,0.151409,3.921839,0.0315
236,1,0.279269,3.047622,0.0315
237,1,1.377158,0.348768,0.0315
238,1,1.900360,7.021260,0.0315
239,1,0.603810,2.835364,0.0315
240,1,0.670801,2.516076,0.0315
241,1,0.614560,3.324540,0.0315
242,1,0.370489,2.856007,0.0315
243,1,0.280572,3.235326,0.0315
244,1,0.229443,3.954189,0.0315
245,1,0.221913,3.607672,0.0315
246,1,0.242199,3.559078,0.0315
247,1,0.217092,2.947929,0.0315
248,1,0.264092,3.280338,0.0315
249,1,0.282439,2.913697,0.0315
250,1,0.291356,2.959750,0.0315
251,1,0.298262,3.059554,0.0315
252,1,0.273122,3.011675,0.0315
253,1,0.270548,3.134495,0.0315
254,1,0.298765,2.960694,0.0315
255,1,0.261950,2.979094,0.0315
256,1,0.286271,3.179288,0.0315
257,1,0.221768,3.533701,0.0315
258,1,0.210984,3.167804,0.0315
259,1,0.244933,2.879094,0.0315
260,1,0.230043,3.498372,0.0315
261,1,0.195348,3.354067,0.0315
262,1,0.258038,2.803685,0.0315
263,1,0.293986,2.875416,0.0315
264,1,0.227145,3.747263,0.0315
265,1,0.175722,4.218559,0.0315
266,1,0.140058,3.999827,0.0315
267,1,0.163780,3.510096,0.0315
268,1,0.161145,3.548196,0.0315
269,1,0.203545,3.922484,0.0315
270,1,0.169034,3.347546,0.0315
271,1,0.243530,2.751947,0.0315
272,1,0.312818,3.107312,0.0316
273,1,0.250670,3.397414,0.0316
274,1,0.189706,3.669668,0.0316
275,1,0.237469,2.806977,0.0316
276,1,0.438855,2.325833,0.0316
277,1,0.561869,5.097327,0.0316
278,1,0.148381,5.302762,0.0316
279,1,0.218845,3.047000,0.0316
280,1,0.700659,1.537267,0.0316
281,1,0.661710,3.138068,0.0315
282,1,0.219101,4.290337,0.0315
283,1,0.206807,4.192954,0.0315
284,1,0.141260,3.444049,0.0315
285,1,0.147160,3.918266,0.0315
286,1,0.165539,3.467901,0.0315
287,1,0.162721,3.614267,0.0315
288,1,0.168795,3.525142,0.0315
289,1,0.208753,3.309114,0.0315
290,1,0.184683,3.720119,0.0315
291,1,0.167227,3.584870,0.0315
292,1,0.362273,2.272956,0.0315
293,1,0.480197,4.528112,0.0315
294,1,0.197358,4.890234,0.0315
295,1,0.139339,3.859875,0.0315
296,1,0.137399,4.390162,0.0315
297,1,0.159446,3.915130,0.0315
298,1,0.191380,3.373520,0.0315
299,1,0.228954,3.313840,0.0315
300,1,0.257607,3.069800,0.0315
301,1,0.273014,3.626118,0.0316
302,1,0.224760,4.167230,0.0316
303,1,0.196599,4.496378,0.0316
304,1,0.145923,4.887154,0.0316
305,1,0.096618,4.259604,0.0316
306,1,0.186847,3.543781,0.0316
307,1,0.232290,2.930290,0.0316
308,1,0.176521,3.653384,0.0316
309,1,0.194776,3.110224,0.0316
310,1,0.266871,2.316352,0.0316
311,1,0.357318,1.429916,0.0316
312,1,1.299881,1.138297,0.0316
313,1,0.708623,4.485944,0.0315
314,1,0.298357,3.390690,0.0315
315,1,0.249684,3.706863,0.0315
316,1,0.270091,3.880877,0.0315
317,1,0.206060,3.183250,0.0315
318,1,0.338250,2.210254,0.0315
319,1,0.283668,3.136872,0.0315
320,1,0.153479,4.081938,0.0315
321,1,0.175939,3.827531,0.0315
322,1,0.212701,3.836863,0.0315
323,1,0.204341,3.939852,0.0315
324,1,0.190132,3.813963,0.0315
325,1,0.221527,3.323209,0.0315
326,1,0.168473,3.653903,0.0315
327,1,0.261831,3.942759,0.0315
328,1,0.201294,3.397930,0.0315
329,1,0.196949,4.253457,0.0315
330,1,0.215036,3.081929,0.0315
331,1,0.228512,2.942832,0.0315
332,1,0.211645,3.528132,0.0315
333,1,0.193563,3.746151,0.0315
334,1,0.220148,3.955105,0.0315
335,1,0.170814,3.474519,0.0315
336,1,0.187722,3.998589,0.0315
337,1,0.210624,3.760236,0.0315
338,1,0.292058,3.214040,0.0315
339,1,0.253337,3.577019,0.0315
340,1,0.219963,4.169067,0.0315
341,1,0.211675,2.918866,0.0315
342,1,0.311676,2.502744,0.0315
343,1,0.340811,3.337486,0.0315
344,1,0.259462,3.875071,0.0315
345,1,0.208451,3.462264,0.0315
346,1,0.223124,3.647194,0.0315
347,1,0.314735,4.132135,0.0315
348,1,0.246807,3.729154,0.0315
349,1,0.190669,2.902670,0.0315
350,1,0.169231,4.170144,0.0315
351,1,0.152221,3.882117,0.0315
352,1,0.237291,3.902660,0.0315
353,1,0.161757,4.267303,0.0315
354,1,0.203162,3.507163,0.0315
355,1,0.220993,2.678329,0.0315
356,1,0.241292,2.458273,0.0315
357,1,0.364777,0.964748,0.0315
358,1,2.430802,0.357439,0.0315
359,1,1.800155,5.011440,0.0315
360,1,0.660414,3.990451,0.0315
361,1,0.287191,3.170514,0.0315
362,1,0.289315,3.449699,0.0315
363,1,0.249736,3.270418,0.0315
364,1,0.337700,2.896561,0.0315
365,1,0.302583,2.879629,0.0315
366,1,0.306542,3.291816,0.0315
367,1,0.358595,3.050110,0.0315
368,1,0.277258,3.086653,0.0315
369,1,0.210410,3.003574,0.0315
370,1,0.158655,4.108701,0.0315
371,1,0.206765,2.963809,0.0315
372,1,0.247225,3.258879,0.0315
373,1,0.254258,3.612988,0.0315
374,1,0.261556,3.631449,0.0315
375,1,0.202849,3.220212,0.0315
376,1,0.211800,3.287092,0.0315
377,1,0.174986,3.012349,0.0315
378,1,0.179525,2.598558,0.0315
379,1,0.204538,3.884183,0.0315
380,1,0.153840,4.158842,0.0315
381,1,0.220570,3.857929,0.0315
382,1,0.225698,3.675314,0.0315
383,1,0.214775,3.449964,0.0315
384,1,0.193452,3.041222,0.0315
385,1,0.390887,1.287562,0.0315
386,1,1.160104,0.483022,0.0314
387,1,1.100729,4.170854,0.0314
388,1,0.519267,5.956565,0.0314
389,1,0.546474,2.831867,0.0314
390,1,0.664442,2.766573,0.0314
391,1,0.429827,2.805336,0.0314
392,1,0.289684,3.234967,0.0314
393,1,0.204886,3.053862,0.0314
394,1,0.260475,3.761265,0.0314
395,1,0.256599,3.932980,0.0314
396,1,0.276651,3.054353,0.0314
397,1,0.261788,3.461462,0.0314
398,1,0.225828,3.581108,0.0314
399,1,0.210964,2.990297,0.0314
400,1,0.260838,3.120872,0.0314
